game_id,team,opponent,is_home,went_ot,goals_for,goals_against,reg_win,ot_win,reg_loss,ot_loss,points,win,loss,goal_diff
game_49,iceland,france,1,0,5,3,1,0,0,0,2,1,0,2
game_490,uae,india,1,0,2,3,0,0,1,0,0,0,1,-1
game_491,china,uk,1,0,2,1,1,0,0,0,2,1,0,1
game_492,singapore,morocco,1,0,3,0,1,0,0,0,2,1,0,3
game_493,brazil,mongolia,1,1,3,4,0,0,0,1,1,0,1,-1
game_494,iceland,new_zealand,1,0,3,1,1,0,0,0,2,1,0,2
game_495,thailand,panama,1,0,2,3,0,0,1,0,0,0,1,-1
game_496,guatemala,pakistan,1,0,5,3,1,0,0,0,2,1,0,2
game_497,switzerland,germany,1,0,1,0,1,0,0,0,2,1,0,1
game_498,ethiopia,peru,1,1,3,4,0,0,0,1,1,0,1,-1
game_499,thailand,rwanda,1,0,3,4,0,0,1,0,0,0,1,-1
game_5,usa,guatemala,1,0,4,1,1,0,0,0,2,1,0,3
game_50,china,netherlands,1,0,2,4,0,0,1,0,0,0,1,-2
game_500,usa,new_zealand,1,0,1,3,0,0,1,0,0,0,1,-2
game_501,china,canada,1,1,3,2,0,1,0,0,2,1,0,1
game_502,peru,ethiopia,1,1,2,1,0,1,0,0,2,1,0,1
game_503,saudi_arabia,kazakhstan,1,0,0,4,0,0,1,0,0,0,1,-4
game_504,indonesia,uk,1,0,1,2,0,0,1,0,0,0,1,-1
game_505,mexico,netherlands,1,1,0,1,0,0,0,1,1,0,1,-1
game_506,france,iceland,1,1,5,4,0,1,0,0,2,1,0,1
game_507,germany,singapore,1,0,1,4,0,0,1,0,0,0,1,-3
game_508,south_korea,vietnam,1,0,5,6,0,0,1,0,0,0,1,-1
game_509,morocco,india,1,0,1,2,0,0,1,0,0,0,1,-1
game_51,india,switzerland,1,1,3,2,0,1,0,0,2,1,0,1
game_510,switzerland,panama,1,0,4,0,1,0,0,0,2,1,0,4
game_511,uae,pakistan,1,0,2,1,1,0,0,0,2,1,0,1
game_512,serbia,mongolia,1,0,8,2,1,0,0,0,2,1,0,6
game_513,oman,brazil,1,0,1,4,0,0,1,0,0,0,1,-3
game_514,saudi_arabia,switzerland,1,0,3,5,0,0,1,0,0,0,1,-2
game_515,serbia,thailand,1,1,4,5,0,0,0,1,1,0,1,-1
game_516,guatemala,germany,1,1,4,3,0,1,0,0,2,1,0,1
game_517,vietnam,morocco,1,0,4,2,1,0,0,0,2,1,0,2
game_518,new_zealand,france,1,1,3,2,0,1,0,0,2,1,0,1
game_519,rwanda,brazil,1,1,4,3,0,1,0,0,2,1,0,1
game_52,new_zealand,pakistan,1,0,2,1,1,0,0,0,2,1,0,1
game_520,uae,oman,1,1,2,3,0,0,0,1,1,0,1,-1
game_521,pakistan,philippines,1,0,1,2,0,0,1,0,0,0,1,-1
game_522,usa,indonesia,1,0,2,0,1,0,0,0,2,1,0,2
game_523,china,south_korea,1,0,3,0,1,0,0,0,2,1,0,3
game_524,india,mongolia,1,0,0,3,0,0,1,0,0,0,1,-3
game_525,ethiopia,mexico,1,0,4,1,1,0,0,0,2,1,0,3
game_526,panama,peru,1,0,2,0,1,0,0,0,2,1,0,2
game_527,iceland,canada,1,0,2,3,0,0,1,0,0,0,1,-1
game_528,singapore,kazakhstan,1,0,6,1,1,0,0,0,2,1,0,5
game_529,netherlands,uk,1,0,1,5,0,0,1,0,0,0,1,-4
game_53,south_korea,uk,1,1,3,4,0,0,0,1,1,0,1,-1
game_530,serbia,brazil,1,0,4,5,0,0,1,0,0,0,1,-1
game_531,rwanda,philippines,1,0,1,6,0,0,1,0,0,0,1,-5
game_532,saudi_arabia,germany,1,0,1,3,0,0,1,0,0,0,1,-2
game_533,china,new_zealand,1,0,4,1,1,0,0,0,2,1,0,3
game_534,india,ethiopia,1,1,2,1,0,1,0,0,2,1,0,1
game_535,pakistan,thailand,1,0,2,1,1,0,0,0,2,1,0,1
game_536,usa,morocco,1,0,0,2,0,0,1,0,0,0,1,-2
game_537,panama,netherlands,1,0,1,2,0,0,1,0,0,0,1,-1
game_538,oman,mexico,1,0,3,4,0,0,1,0,0,0,1,-1
game_539,uae,uk,1,0,5,3,1,0,0,0,2,1,0,2
game_54,germany,philippines,1,0,5,2,1,0,0,0,2,1,0,3
game_540,indonesia,south_korea,1,0,7,1,1,0,0,0,2,1,0,6
game_541,peru,guatemala,1,0,4,0,1,0,0,0,2,1,0,4
game_542,switzerland,iceland,1,1,3,2,0,1,0,0,2,1,0,1
game_543,mongolia,france,1,0,2,3,0,0,1,0,0,0,1,-1
game_544,canada,singapore,1,0,6,2,1,0,0,0,2,1,0,4
game_545,vietnam,kazakhstan,1,0,2,1,1,0,0,0,2,1,0,1
game_546,netherlands,thailand,1,0,7,3,1,0,0,0,2,1,0,4
game_547,india,canada,1,0,1,2,0,0,1,0,0,0,1,-1
game_548,ethiopia,uae,1,1,1,2,0,0,0,1,1,0,1,-1
game_549,iceland,oman,1,0,2,0,1,0,0,0,2,1,0,2
game_55,serbia,peru,1,0,2,4,0,0,1,0,0,0,1,-2
game_550,serbia,vietnam,1,0,5,1,1,0,0,0,2,1,0,4
game_551,saudi_arabia,peru,1,0,1,2,0,0,1,0,0,0,1,-1
game_552,germany,mexico,1,1,3,2,0,1,0,0,2,1,0,1
game_553,mongolia,philippines,1,0,1,4,0,0,1,0,0,0,1,-3
game_554,switzerland,kazakhstan,1,0,3,4,0,0,1,0,0,0,1,-1
game_555,morocco,uk,1,0,6,1,1,0,0,0,2,1,0,5
game_556,new_zealand,china,1,0,2,1,1,0,0,0,2,1,0,1
game_557,pakistan,brazil,1,0,5,2,1,0,0,0,2,1,0,3
game_558,usa,france,1,0,2,3,0,0,1,0,0,0,1,-1
game_559,rwanda,panama,1,0,0,1,0,0,1,0,0,0,1,-1
game_56,brazil,guatemala,1,0,4,2,1,0,0,0,2,1,0,2
game_560,china,serbia,1,0,2,0,1,0,0,0,2,1,0,2
game_561,rwanda,canada,1,0,2,3,0,0,1,0,0,0,1,-1
game_562,guatemala,pakistan,1,0,5,4,1,0,0,0,2,1,0,1
game_563,philippines,saudi_arabia,1,0,4,1,1,0,0,0,2,1,0,3
game_564,morocco,usa,1,1,4,5,0,0,0,1,1,0,1,-1
game_565,iceland,india,1,0,4,0,1,0,0,0,2,1,0,4
game_566,oman,singapore,1,0,3,2,1,0,0,0,2,1,0,1
game_567,france,panama,1,0,4,3,1,0,0,0,2,1,0,1
game_568,ethiopia,vietnam,1,0,4,2,1,0,0,0,2,1,0,2
game_569,mexico,uk,1,0,3,0,1,0,0,0,2,1,0,3
game_57,vietnam,mongolia,1,0,3,2,1,0,0,0,2,1,0,1
game_570,netherlands,indonesia,1,0,3,2,1,0,0,0,2,1,0,1
game_571,new_zealand,germany,1,0,2,3,0,0,1,0,0,0,1,-1
game_572,south_korea,thailand,1,1,4,5,0,0,0,1,1,0,1,-1
game_573,uae,peru,1,1,2,3,0,0,0,1,1,0,1,-1
game_574,mongolia,switzerland,1,1,2,3,0,0,0,1,1,0,1,-1
game_575,kazakhstan,brazil,1,0,1,2,0,0,1,0,0,0,1,-1
game_576,india,new_zealand,1,1,2,3,0,0,0,1,1,0,1,-1
game_577,switzerland,saudi_arabia,1,0,2,4,0,0,1,0,0,0,1,-2
game_578,usa,peru,1,1,3,4,0,0,0,1,1,0,1,-1
game_579,iceland,serbia,1,0,5,2,1,0,0,0,2,1,0,3
game_58,usa,singapore,1,0,4,0,1,0,0,0,2,1,0,4
game_580,germany,kazakhstan,1,0,3,0,1,0,0,0,2,1,0,3
game_581,brazil,china,1,0,1,2,0,0,1,0,0,0,1,-1
game_582,rwanda,pakistan,1,0,4,1,1,0,0,0,2,1,0,3
game_583,uk,morocco,1,0,3,2,1,0,0,0,2,1,0,1
game_584,guatemala,mexico,1,1,4,5,0,0,0,1,1,0,1,-1
game_585,france,oman,1,0,4,5,0,0,1,0,0,0,1,-1
game_586,ethiopia,indonesia,1,1,4,3,0,1,0,0,2,1,0,1
game_587,netherlands,panama,1,1,4,3,0,1,0,0,2,1,0,1
game_588,south_korea,canada,1,0,2,1,1,0,0,0,2,1,0,1
game_589,singapore,vietnam,1,0,3,2,1,0,0,0,2,1,0,1
game_59,thailand,kazakhstan,1,0,5,4,1,0,0,0,2,1,0,1
game_590,mongolia,thailand,1,0,5,2,1,0,0,0,2,1,0,3
game_591,uae,philippines,1,1,3,2,0,1,0,0,2,1,0,1
game_592,peru,thailand,1,0,2,6,0,0,1,0,0,0,1,-4
game_593,usa,ethiopia,1,0,4,2,1,0,0,0,2,1,0,2
game_594,saudi_arabia,netherlands,1,0,2,0,1,0,0,0,2,1,0,2
game_595,india,oman,1,0,6,2,1,0,0,0,2,1,0,4
game_596,serbia,iceland,1,0,4,0,1,0,0,0,2,1,0,4
game_597,pakistan,canada,1,1,2,3,0,0,0,1,1,0,1,-1
game_598,uae,china,1,1,5,4,0,1,0,0,2,1,0,1
game_599,morocco,mexico,1,0,3,4,0,0,1,0,0,0,1,-1
game_6,indonesia,new_zealand,1,1,4,5,0,0,0,1,1,0,1,-1
game_60,canada,mexico,1,0,3,5,0,0,1,0,0,0,1,-2
game_600,mongolia,indonesia,1,0,0,2,0,0,1,0,0,0,1,-2
game_601,germany,rwanda,1,0,4,2,1,0,0,0,2,1,0,2
game_602,panama,brazil,1,0,4,0,1,0,0,0,2,1,0,4
game_603,vietnam,south_korea,1,0,2,4,0,0,1,0,0,0,1,-2
game_604,philippines,singapore,1,1,3,2,0,1,0,0,2,1,0,1
game_605,guatemala,france,1,0,1,5,0,0,1,0,0,0,1,-4
game_606,new_zealand,uk,1,0,1,2,0,0,1,0,0,0,1,-1
game_607,thailand,canada,1,0,10,3,1,0,0,0,2,1,0,7
game_608,france,philippines,1,1,5,6,0,0,0,1,1,0,1,-1
game_609,panama,saudi_arabia,1,0,1,2,0,0,1,0,0,0,1,-1
game_61,indonesia,uae,1,0,4,3,1,0,0,0,2,1,0,1
game_610,china,india,1,0,0,3,0,0,1,0,0,0,1,-3
game_611,morocco,iceland,1,1,2,3,0,0,0,1,1,0,1,-1
game_612,serbia,ethiopia,1,1,5,4,0,1,0,0,2,1,0,1
game_613,mexico,uae,1,0,4,0,1,0,0,0,2,1,0,4
game_614,pakistan,netherlands,1,1,3,2,0,1,0,0,2,1,0,1
game_615,rwanda,usa,1,1,8,7,0,1,0,0,2,1,0,1
game_616,germany,brazil,1,1,3,4,0,0,0,1,1,0,1,-1
game_617,switzerland,oman,1,0,3,4,0,0,1,0,0,0,1,-1
game_618,uk,new_zealand,1,0,1,2,0,0,1,0,0,0,1,-1
game_619,indonesia,vietnam,1,0,0,3,0,0,1,0,0,0,1,-3
game_62,guatemala,saudi_arabia,1,0,2,1,1,0,0,0,2,1,0,1
game_620,singapore,peru,1,0,0,3,0,0,1,0,0,0,1,-3
game_621,mongolia,kazakhstan,1,0,3,0,1,0,0,0,2,1,0,3
game_622,guatemala,south_korea,1,0,2,4,0,0,1,0,0,0,1,-2
game_623,usa,saudi_arabia,1,0,0,5,0,0,1,0,0,0,1,-5
game_624,uae,thailand,1,1,4,3,0,1,0,0,2,1,0,1
game_625,mongolia,panama,1,1,3,4,0,0,0,1,1,0,1,-1
game_626,france,new_zealand,1,0,4,3,1,0,0,0,2,1,0,1
game_627,rwanda,canada,1,0,1,5,0,0,1,0,0,0,1,-4
game_628,serbia,germany,1,0,5,1,1,0,0,0,2,1,0,4
game_629,singapore,morocco,1,0,3,1,1,0,0,0,2,1,0,2
game_63,new_zealand,serbia,1,0,6,4,1,0,0,0,2,1,0,2
game_630,guatemala,south_korea,1,0,5,2,1,0,0,0,2,1,0,3
game_631,brazil,pakistan,1,0,3,5,0,0,1,0,0,0,1,-2
game_632,india,china,1,0,2,0,1,0,0,0,2,1,0,2
game_633,uk,ethiopia,1,0,5,6,0,0,1,0,0,0,1,-1
game_634,kazakhstan,philippines,1,0,1,0,1,0,0,0,2,1,0,1
game_635,iceland,peru,1,0,1,4,0,0,1,0,0,0,1,-3
game_636,switzerland,netherlands,1,0,3,4,0,0,1,0,0,0,1,-1
game_637,indonesia,oman,1,0,2,4,0,0,1,0,0,0,1,-2
game_638,thailand,mongolia,1,0,4,1,1,0,0,0,2,1,0,3
game_639,saudi_arabia,south_korea,1,0,3,2,1,0,0,0,2,1,0,1
game_64,thailand,ethiopia,1,0,2,4,0,0,1,0,0,0,1,-2
game_640,canada,rwanda,1,1,3,4,0,0,0,1,1,0,1,-1
game_641,switzerland,pakistan,1,1,4,3,0,1,0,0,2,1,0,1
game_642,panama,serbia,1,0,9,3,1,0,0,0,2,1,0,6
game_643,iceland,uae,1,0,4,0,1,0,0,0,2,1,0,4
game_644,india,indonesia,1,0,2,6,0,0,1,0,0,0,1,-4
game_645,morocco,brazil,1,0,2,3,0,0,1,0,0,0,1,-1
game_646,singapore,germany,1,0,2,1,1,0,0,0,2,1,0,1
game_647,ethiopia,kazakhstan,1,0,3,1,1,0,0,0,2,1,0,2
game_648,oman,china,1,0,0,1,0,0,1,0,0,0,1,-1
game_649,new_zealand,vietnam,1,0,2,3,0,0,1,0,0,0,1,-1
game_65,india,rwanda,1,0,2,1,1,0,0,0,2,1,0,1
game_650,guatemala,uk,1,0,3,2,1,0,0,0,2,1,0,1
game_651,philippines,france,1,0,5,1,1,0,0,0,2,1,0,4
game_652,mexico,peru,1,1,1,2,0,0,0,1,1,0,1,-1
game_653,rwanda,serbia,1,1,2,3,0,0,0,1,1,0,1,-1
game_654,panama,saudi_arabia,1,1,3,2,0,1,0,0,2,1,0,1
game_655,ethiopia,thailand,1,0,3,4,0,0,1,0,0,0,1,-1
game_656,new_zealand,morocco,1,0,0,4,0,0,1,0,0,0,1,-4
game_657,china,indonesia,1,1,1,2,0,0,0,1,1,0,1,-1
game_658,germany,pakistan,1,0,3,6,0,0,1,0,0,0,1,-3
game_659,peru,switzerland,1,0,3,2,1,0,0,0,2,1,0,1
game_66,indonesia,pakistan,1,0,0,1,0,0,1,0,0,0,1,-1
game_660,oman,guatemala,1,0,4,5,0,0,1,0,0,0,1,-1
game_661,mexico,philippines,1,0,5,3,1,0,0,0,2,1,0,2
game_662,france,usa,1,1,3,4,0,0,0,1,1,0,1,-1
game_663,canada,mongolia,1,1,3,4,0,0,0,1,1,0,1,-1
game_664,netherlands,india,1,0,1,0,1,0,0,0,2,1,0,1
game_665,iceland,kazakhstan,1,0,3,2,1,0,0,0,2,1,0,1
game_666,vietnam,brazil,1,0,4,1,1,0,0,0,2,1,0,3
game_667,uk,uae,1,0,4,3,1,0,0,0,2,1,0,1
game_668,south_korea,singapore,1,0,7,3,1,0,0,0,2,1,0,4
game_669,uae,usa,1,0,2,3,0,0,1,0,0,0,1,-1
game_67,china,brazil,1,0,3,2,1,0,0,0,2,1,0,1
game_670,thailand,south_korea,1,1,5,6,0,0,0,1,1,0,1,-1
game_671,rwanda,vietnam,1,1,2,3,0,0,0,1,1,0,1,-1
game_672,ethiopia,new_zealand,1,0,2,0,1,0,0,0,2,1,0,2
game_673,kazakhstan,indonesia,1,0,3,2,1,0,0,0,2,1,0,1
game_674,iceland,mexico,1,0,5,4,1,0,0,0,2,1,0,1
game_675,china,switzerland,1,0,4,1,1,0,0,0,2,1,0,3
game_676,pakistan,oman,1,0,8,1,1,0,0,0,2,1,0,7
game_677,philippines,canada,1,1,2,1,0,1,0,0,2,1,0,1
game_678,serbia,india,1,1,1,2,0,0,0,1,1,0,1,-1
game_679,germany,saudi_arabia,1,0,2,1,1,0,0,0,2,1,0,1
game_68,south_korea,morocco,1,0,3,4,0,0,1,0,0,0,1,-1
game_680,singapore,panama,1,0,2,8,0,0,1,0,0,0,1,-6
game_681,peru,netherlands,1,1,1,2,0,0,0,1,1,0,1,-1
game_682,france,morocco,1,1,6,5,0,1,0,0,2,1,0,1
game_683,mongolia,uk,1,0,2,1,1,0,0,0,2,1,0,1
game_684,canada,rwanda,1,0,2,1,1,0,0,0,2,1,0,1
game_685,china,thailand,1,1,5,4,0,1,0,0,2,1,0,1
game_686,vietnam,guatemala,1,0,1,6,0,0,1,0,0,0,1,-5
game_687,mexico,saudi_arabia,1,0,2,1,1,0,0,0,2,1,0,1
game_688,usa,south_korea,1,0,4,0,1,0,0,0,2,1,0,4
game_689,singapore,indonesia,1,0,2,3,0,0,1,0,0,0,1,-1
game_69,switzerland,uk,1,1,3,2,0,1,0,0,2,1,0,1
game_690,ethiopia,germany,1,0,3,4,0,0,1,0,0,0,1,-1
game_691,peru,panama,1,0,0,3,0,0,1,0,0,0,1,-3
game_692,new_zealand,france,1,0,2,3,0,0,1,0,0,0,1,-1
game_693,uk,pakistan,1,0,6,1,1,0,0,0,2,1,0,5
game_694,uae,kazakhstan,1,0,1,5,0,0,1,0,0,0,1,-4
game_695,netherlands,morocco,1,0,3,4,0,0,1,0,0,0,1,-1
game_696,iceland,india,1,0,4,5,0,0,1,0,0,0,1,-1
game_697,serbia,mongolia,1,0,1,2,0,0,1,0,0,0,1,-1
game_698,switzerland,oman,1,0,7,2,1,0,0,0,2,1,0,5
game_699,kazakhstan,usa,1,0,3,4,0,0,1,0,0,0,1,-1
game_7,germany,rwanda,1,1,4,5,0,0,0,1,1,0,1,-1
game_70,mexico,oman,1,0,0,2,0,0,1,0,0,0,1,-2
game_700,philippines,thailand,1,0,3,4,0,0,1,0,0,0,1,-1
game_701,rwanda,vietnam,1,0,1,3,0,0,1,0,0,0,1,-2
game_702,mongolia,ethiopia,1,0,3,0,1,0,0,0,2,1,0,3
game_703,netherlands,peru,1,0,1,2,0,0,1,0,0,0,1,-1
game_704,indonesia,mexico,1,1,2,3,0,0,0,1,1,0,1,-1
game_705,new_zealand,india,1,0,1,2,0,0,1,0,0,0,1,-1
game_706,pakistan,canada,1,0,1,7,0,0,1,0,0,0,1,-6
game_707,germany,switzerland,1,0,5,1,1,0,0,0,2,1,0,4
game_708,singapore,china,1,0,5,4,1,0,0,0,2,1,0,1
game_709,oman,france,1,0,2,3,0,0,1,0,0,0,1,-1
game_71,mongolia,usa,1,0,1,4,0,0,1,0,0,0,1,-3
game_710,iceland,uk,1,0,1,4,0,0,1,0,0,0,1,-3
game_711,guatemala,serbia,1,0,3,4,0,0,1,0,0,0,1,-1
game_712,brazil,saudi_arabia,1,0,2,1,1,0,0,0,2,1,0,1
game_713,south_korea,panama,1,0,2,3,0,0,1,0,0,0,1,-1
game_714,rwanda,brazil,1,0,1,4,0,0,1,0,0,0,1,-3
game_715,pakistan,serbia,1,0,3,1,1,0,0,0,2,1,0,2
game_716,india,germany,1,0,3,4,0,0,1,0,0,0,1,-1
game_717,panama,ethiopia,1,0,3,0,1,0,0,0,2,1,0,3
game_718,morocco,saudi_arabia,1,0,5,1,1,0,0,0,2,1,0,4
game_719,indonesia,oman,1,0,2,4,0,0,1,0,0,0,1,-2
game_72,philippines,germany,1,0,3,2,1,0,0,0,2,1,0,1
game_720,peru,china,1,0,4,3,1,0,0,0,2,1,0,1
game_721,netherlands,kazakhstan,1,0,4,0,1,0,0,0,2,1,0,4
game_722,new_zealand,philippines,1,0,3,4,0,0,1,0,0,0,1,-1
game_723,usa,iceland,1,0,4,5,0,0,1,0,0,0,1,-1
game_724,thailand,uk,1,0,2,3,0,0,1,0,0,0,1,-1
game_725,switzerland,mexico,1,0,4,0,1,0,0,0,2,1,0,4
game_726,guatemala,mongolia,1,1,3,2,0,1,0,0,2,1,0,1
game_727,france,canada,1,1,6,5,0,1,0,0,2,1,0,1
game_728,vietnam,south_korea,1,0,6,3,1,0,0,0,2,1,0,3
game_729,singapore,uae,1,1,4,5,0,0,0,1,1,0,1,-1
game_73,iceland,panama,1,0,2,3,0,0,1,0,0,0,1,-1
game_730,pakistan,rwanda,1,0,7,0,1,0,0,0,2,1,0,7
game_731,morocco,serbia,1,0,2,3,0,0,1,0,0,0,1,-1
game_732,saudi_arabia,india,1,1,2,1,0,1,0,0,2,1,0,1
game_733,panama,switzerland,1,0,5,1,1,0,0,0,2,1,0,4
game_734,usa,oman,1,1,4,5,0,0,0,1,1,0,1,-1
game_735,ethiopia,china,1,0,2,1,1,0,0,0,2,1,0,1
game_736,germany,indonesia,1,0,0,5,0,0,1,0,0,0,1,-5
game_737,vietnam,philippines,1,1,2,3,0,0,0,1,1,0,1,-1
game_738,iceland,mongolia,1,0,4,2,1,0,0,0,2,1,0,2
game_739,netherlands,uk,1,1,3,2,0,1,0,0,2,1,0,1
game_74,netherlands,france,1,0,5,3,1,0,0,0,2,1,0,2
game_740,new_zealand,uae,1,0,9,1,1,0,0,0,2,1,0,8
game_741,thailand,guatemala,1,0,3,2,1,0,0,0,2,1,0,1
game_742,kazakhstan,france,1,1,2,3,0,0,0,1,1,0,1,-1
game_743,south_korea,mexico,1,0,7,6,1,0,0,0,2,1,0,1
game_744,singapore,canada,1,0,0,2,0,0,1,0,0,0,1,-2
game_745,peru,brazil,1,0,7,1,1,0,0,0,2,1,0,6
game_746,guatemala,vietnam,1,0,4,6,0,0,1,0,0,0,1,-2
game_747,brazil,germany,1,0,3,2,1,0,0,0,2,1,0,1
game_748,south_korea,china,1,0,5,0,1,0,0,0,2,1,0,5
game_749,usa,indonesia,1,0,4,3,1,0,0,0,2,1,0,1
game_75,uae,kazakhstan,1,0,2,1,1,0,0,0,2,1,0,1
game_750,guatemala,germany,1,0,0,5,0,0,1,0,0,0,1,-5
game_751,ethiopia,thailand,1,0,5,4,1,0,0,0,2,1,0,1
game_752,philippines,india,1,0,1,0,1,0,0,0,2,1,0,1
game_753,morocco,rwanda,1,0,2,1,1,0,0,0,2,1,0,1
game_754,vietnam,pakistan,1,1,4,5,0,0,0,1,1,0,1,-1
game_755,saudi_arabia,singapore,1,1,3,2,0,1,0,0,2,1,0,1
game_756,netherlands,oman,1,0,5,0,1,0,0,0,2,1,0,5
game_757,uk,iceland,1,1,4,3,0,1,0,0,2,1,0,1
game_758,france,china,1,1,2,3,0,0,0,1,1,0,1,-1
game_759,serbia,panama,1,0,4,3,1,0,0,0,2,1,0,1
game_76,vietnam,singapore,1,1,3,2,0,1,0,0,2,1,0,1
game_760,peru,mongolia,1,0,4,3,1,0,0,0,2,1,0,1
game_761,brazil,canada,1,1,4,3,0,1,0,0,2,1,0,1
game_762,kazakhstan,new_zealand,1,0,4,0,1,0,0,0,2,1,0,4
game_763,uae,mexico,1,0,5,3,1,0,0,0,2,1,0,2
game_764,south_korea,switzerland,1,0,4,3,1,0,0,0,2,1,0,1
game_765,peru,usa,1,0,5,1,1,0,0,0,2,1,0,4
game_766,china,switzerland,1,0,9,4,1,0,0,0,2,1,0,5
game_767,saudi_arabia,pakistan,1,0,2,7,0,0,1,0,0,0,1,-5
game_768,rwanda,mexico,1,0,0,3,0,0,1,0,0,0,1,-3
game_769,uk,guatemala,1,0,4,0,1,0,0,0,2,1,0,4
game_77,peru,canada,1,0,2,1,1,0,0,0,2,1,0,1
game_770,serbia,thailand,1,0,5,3,1,0,0,0,2,1,0,2
game_771,india,philippines,1,1,3,4,0,0,0,1,1,0,1,-1
game_772,kazakhstan,oman,1,0,0,1,0,0,1,0,0,0,1,-1
game_773,morocco,indonesia,1,1,2,3,0,0,0,1,1,0,1,-1
game_774,singapore,ethiopia,1,0,4,7,0,0,1,0,0,0,1,-3
game_775,new_zealand,south_korea,1,0,6,5,1,0,0,0,2,1,0,1
game_776,france,vietnam,1,0,3,2,1,0,0,0,2,1,0,1
game_777,uae,mongolia,1,0,0,1,0,0,1,0,0,0,1,-1
game_778,germany,panama,1,0,7,3,1,0,0,0,2,1,0,4
game_779,netherlands,canada,1,0,6,2,1,0,0,0,2,1,0,4
game_78,rwanda,uae,1,0,3,2,1,0,0,0,2,1,0,1
game_780,brazil,iceland,1,0,8,0,1,0,0,0,2,1,0,8
game_781,thailand,rwanda,1,0,2,1,1,0,0,0,2,1,0,1
game_782,oman,usa,1,0,5,3,1,0,0,0,2,1,0,2
game_783,mongolia,philippines,1,1,1,2,0,0,0,1,1,0,1,-1
game_784,pakistan,singapore,1,0,2,0,1,0,0,0,2,1,0,2
game_785,china,guatemala,1,0,3,0,1,0,0,0,2,1,0,3
game_786,indonesia,panama,1,1,2,1,0,1,0,0,2,1,0,1
game_787,iceland,peru,1,1,6,5,0,1,0,0,2,1,0,1
game_788,germany,serbia,1,0,2,5,0,0,1,0,0,0,1,-3
game_789,mexico,switzerland,1,0,3,6,0,0,1,0,0,0,1,-3
game_79,oman,china,1,1,5,4,0,1,0,0,2,1,0,1
game_790,canada,kazakhstan,1,0,4,1,1,0,0,0,2,1,0,3
game_791,uk,france,1,0,2,1,1,0,0,0,2,1,0,1
game_792,morocco,uae,1,0,0,4,0,0,1,0,0,0,1,-4
game_793,new_zealand,ethiopia,1,0,4,2,1,0,0,0,2,1,0,2
game_794,saudi_arabia,vietnam,1,1,4,3,0,1,0,0,2,1,0,1
game_795,south_korea,netherlands,1,0,2,7,0,0,1,0,0,0,1,-5
game_796,rwanda,guatemala,1,0,1,2,0,0,1,0,0,0,1,-1
game_797,mongolia,serbia,1,0,2,0,1,0,0,0,2,1,0,2
game_798,saudi_arabia,philippines,1,0,3,2,1,0,0,0,2,1,0,1
game_799,thailand,panama,1,0,3,0,1,0,0,0,2,1,0,3
game_8,china,singapore,1,0,3,4,0,0,1,0,0,0,1,-1
game_80,philippines,saudi_arabia,1,1,1,2,0,0,0,1,1,0,1,-1
game_800,ethiopia,morocco,1,0,6,4,1,0,0,0,2,1,0,2
game_801,china,indonesia,1,1,4,3,0,1,0,0,2,1,0,1
game_802,india,new_zealand,1,0,4,3,1,0,0,0,2,1,0,1
game_803,south_korea,pakistan,1,0,3,1,1,0,0,0,2,1,0,2
game_804,switzerland,peru,1,0,1,3,0,0,1,0,0,0,1,-2
game_805,uk,oman,1,0,2,3,0,0,1,0,0,0,1,-1
game_806,france,germany,1,0,2,3,0,0,1,0,0,0,1,-1
game_807,usa,kazakhstan,1,0,5,1,1,0,0,0,2,1,0,4
game_808,canada,brazil,1,0,0,4,0,0,1,0,0,0,1,-4
game_809,iceland,vietnam,1,0,1,2,0,0,1,0,0,0,1,-1
game_81,serbia,ethiopia,1,0,4,3,1,0,0,0,2,1,0,1
game_810,mexico,singapore,1,0,3,4,0,0,1,0,0,0,1,-1
game_811,netherlands,uae,1,0,2,0,1,0,0,0,2,1,0,2
game_812,thailand,singapore,1,0,2,7,0,0,1,0,0,0,1,-5
game_813,ethiopia,serbia,1,0,3,4,0,0,1,0,0,0,1,-1
game_814,saudi_arabia,philippines,1,0,1,2,0,0,1,0,0,0,1,-1
game_815,usa,france,1,0,3,4,0,0,1,0,0,0,1,-1
game_816,peru,india,1,1,1,2,0,0,0,1,1,0,1,-1
game_817,south_korea,germany,1,0,6,1,1,0,0,0,2,1,0,5
game_818,kazakhstan,uae,1,1,3,2,0,1,0,0,2,1,0,1
game_819,indonesia,iceland,1,0,1,2,0,0,1,0,0,0,1,-1
game_82,india,panama,1,0,5,1,1,0,0,0,2,1,0,4
game_820,switzerland,rwanda,1,0,1,0,1,0,0,0,2,1,0,1
game_821,canada,pakistan,1,0,4,1,1,0,0,0,2,1,0,3
game_822,uk,china,1,0,3,2,1,0,0,0,2,1,0,1
game_823,new_zealand,panama,1,0,0,2,0,0,1,0,0,0,1,-2
game_824,vietnam,guatemala,1,0,2,3,0,0,1,0,0,0,1,-1
game_825,morocco,netherlands,1,0,0,2,0,0,1,0,0,0,1,-2
game_826,mongolia,brazil,1,0,2,0,1,0,0,0,2,1,0,2
game_827,south_korea,thailand,1,0,4,5,0,0,1,0,0,0,1,-1
game_828,uk,morocco,1,1,3,4,0,0,0,1,1,0,1,-1
game_829,china,rwanda,1,0,3,4,0,0,1,0,0,0,1,-1
